Date,Open,High,Low,Close,Adj Close,Volume
2018-08-24,60.441002,61.082500,60.317951,61.032501,61.032501,18932000
2018-08-27,61.380001,62.154499,61.285801,62.091000,62.091000,23126000
2018-08-28,62.064499,62.127251,61.434502,61.557499,61.557499,26080000
2018-08-29,61.872501,62.533001,61.817951,62.465000,62.465000,25978000
2018-08-30,62.211498,62.681751,61.629501,61.956001,61.956001,26628000
2018-08-31,61.749001,61.932999,60.564251,60.909500,60.909500,36328000
2018-09-04,60.213501,60.649502,59.625000,59.849998,59.849998,36620000
2018-09-05,59.689999,59.950500,58.099998,59.324001,59.324001,41226000
2018-09-06,59.314999,59.314999,57.599998,58.571999,58.571999,37770000
2018-09-07,57.933498,58.763000,57.860748,58.241501,58.241501,28026000
2018-09-10,58.609501,58.727001,58.005501,58.231998,58.231998,22308000
2018-09-11,58.081501,58.933998,57.812000,58.868000,58.868000,24186000
2018-09-12,58.636002,58.930500,57.917999,58.140999,58.140999,25910000
2018-09-13,58.536999,58.930500,58.142502,58.766499,58.766499,28624000
2018-09-14,58.955002,59.021252,58.416500,58.626499,58.626499,18880000
2018-09-17,58.507000,58.862000,57.701500,57.802502,57.802502,26130000
2018-09-18,57.854500,58.804001,57.854500,58.061001,58.061001,24072000
2018-09-19,58.249001,58.660500,57.729000,58.554501,58.554501,23828000
2018-09-20,58.999500,59.494499,58.667999,59.343498,59.343498,24508000
2018-09-21,59.599998,59.610500,58.301998,58.304501,58.304501,88112000
2018-09-24,57.858501,58.900002,57.345501,58.668499,58.668499,25420000
2018-09-25,58.807499,59.344002,58.400002,59.232498,59.232498,19554000
2018-09-26,59.257500,59.711498,58.738251,59.024502,59.024502,29246000
2018-09-27,59.336498,60.105000,59.181499,59.731998,59.731998,25216000
2018-09-28,59.593498,59.770500,59.224998,59.673500,59.673500,27612000
2018-10-01,59.994499,60.494999,59.514999,59.765499,59.765499,27152000
2018-10-02,59.548000,60.498001,59.331501,60.005501,60.005501,33758000
2018-10-03,60.250000,60.320499,59.691502,60.147499,60.147499,25124000
2018-10-04,59.766499,59.875500,57.778801,58.409500,58.409500,44190000
2018-10-05,58.375000,58.674999,57.256001,57.867500,57.867500,23686000
2018-10-08,57.505501,58.400002,56.368198,57.448502,57.448502,38648000
2018-10-09,57.307499,57.717499,56.878601,56.941002,56.941002,26174000
2018-10-10,56.554001,56.608501,54.056499,54.061001,54.061001,53514000
2018-10-11,53.646999,55.320000,53.413502,53.966000,53.966000,58980000
2018-10-12,55.400002,55.750000,54.320099,55.504002,55.504002,42026000
2018-10-15,55.445499,55.672298,54.450001,54.612499,54.612499,27448000
2018-10-16,55.229500,56.210999,55.125000,56.063999,56.063999,38570000
2018-10-17,56.323002,56.449501,55.109501,55.784500,55.784500,29344000
2018-10-18,56.091999,56.091999,53.854500,54.398499,54.398499,41890000
2018-10-19,54.668499,55.518002,54.387501,54.823002,54.823002,25352000
2018-10-22,55.153000,55.611500,54.549999,55.057999,55.057999,30284000
2018-10-23,54.044498,55.394501,53.500000,55.184502,55.184502,36974000
2018-10-24,55.212502,55.306000,52.437000,52.535500,52.535500,39648000
2018-10-25,53.589500,55.549000,53.477501,54.778500,54.778500,50916000
2018-10-26,51.851501,55.326500,51.704498,53.573502,53.573502,83752000
2018-10-29,54.123501,54.852001,49.791500,51.004002,51.004002,77614000
2018-10-30,50.423000,51.874500,50.037498,51.810501,51.810501,64254000
2018-10-31,52.990501,54.597000,52.849998,53.838501,53.838501,50596000
2018-11-01,53.790001,54.198750,53.123001,53.500000,53.500000,29640000
2018-11-02,53.686501,54.148750,52.730499,52.889500,52.889500,36780000
2018-11-05,52.750000,52.923500,51.062000,52.004501,52.004501,48828000
2018-11-06,51.973999,53.217251,51.903500,52.790501,52.790501,24666000
2018-11-07,53.450001,54.772999,53.294998,54.669498,54.669498,41168000
2018-11-08,54.569000,54.663502,53.610249,54.119999,54.119999,29764000
2018-11-09,53.699501,53.778000,52.655499,53.307499,53.307499,26864000
2018-11-12,53.069500,53.105999,51.549999,51.931499,51.931499,29436000
2018-11-13,52.164501,52.830250,51.557499,51.802502,51.802502,30274000
2018-11-14,52.500000,52.728199,51.549999,52.182999,52.182999,31318000
2018-11-15,52.235500,53.592499,51.589001,53.235500,53.235500,36722000
2018-11-16,52.970501,53.349998,52.449001,53.074501,53.074501,33162000
2018-11-19,52.860001,53.039501,50.813000,51.000000,51.000000,37172000
2018-11-20,50.000000,51.587002,49.800999,51.287998,51.287998,48982000
2018-11-21,51.838001,52.428001,51.673500,51.880501,51.880501,30686000
2018-11-23,51.500000,51.879501,51.119949,51.194000,51.194000,13830000
2018-11-26,51.917500,52.465500,51.695499,52.431000,52.431000,38856000
2018-11-27,52.049999,52.879002,51.924500,52.220501,52.220501,36064000
2018-11-28,52.438000,54.341999,51.787998,54.311501,54.311501,49508000
2018-11-29,53.804001,54.712250,53.799999,54.415001,54.415001,29378000
2018-11-30,54.453499,54.778500,53.894001,54.721500,54.721500,51604000
2018-12-03,56.157001,56.232498,55.183250,55.321499,55.321499,39824000
2018-12-04,55.155998,55.221001,52.499001,52.541000,52.541000,46904000
2018-12-06,51.713001,53.560001,51.538502,53.436501,53.436501,55384000
2018-12-07,53.000500,53.763000,51.424999,51.828999,51.828999,42024000
2018-12-10,51.752499,52.422501,51.164501,51.977501,51.977501,36154000
2018-12-11,52.824501,53.029999,51.992001,52.587502,52.587502,27894000
2018-12-12,53.400002,54.082500,53.139500,53.183998,53.183998,30476000
2018-12-13,53.403500,53.987999,52.696499,53.095001,53.095001,26596000
2018-12-14,52.499001,53.130001,52.039501,52.105000,52.105000,33732000
2018-12-17,51.875500,52.657501,50.395000,50.826500,50.826500,47708000
2018-12-18,51.304501,52.473999,51.071999,51.435501,51.435501,43850000
2018-12-19,51.699501,53.099998,50.402500,51.150501,51.150501,49586000
2018-12-20,50.906502,51.710999,49.818001,50.470501,50.470501,53470000
2018-12-21,50.764999,51.201000,48.684502,48.977001,48.977001,91920000
2018-12-24,48.695000,50.176998,48.505501,48.811001,48.811001,31806000
2018-12-26,49.450500,52.000000,49.150002,51.973000,51.973000,47466000
2018-12-27,50.857498,52.194500,49.849998,52.194000,52.194000,42196000
2018-12-28,52.480999,52.778000,51.654999,51.854000,51.854000,28296000
