Date,Open,High,Low,Close,Adj Close,Volume
2018-06-26,83.618500,85.078499,83.167000,84.554497,84.554497,87732000
2018-06-27,85.405502,85.597504,83.000000,83.025497,83.025497,97444000
2018-06-28,83.626999,85.275002,83.058502,85.072502,85.072502,90594000
2018-06-29,85.849998,86.170502,84.716003,84.989998,84.989998,90870000
2018-07-02,84.135002,85.694504,83.903000,85.689003,85.689003,63714000
2018-07-03,86.197998,86.250000,84.624001,84.697998,84.697998,43546000
2018-07-05,85.268997,85.534500,84.107498,84.986504,84.986504,59662000
2018-07-06,84.800003,85.763496,84.583504,85.531502,85.531502,53006000
2018-07-09,86.202499,86.977997,85.811501,86.950996,86.950996,60240000
2018-07-10,86.926498,87.500000,86.550003,87.153503,87.153503,60058000
2018-07-11,86.899498,87.848000,86.699997,87.750000,87.750000,64196000
2018-07-12,88.225502,89.900002,88.109001,89.831001,89.831001,90654000
2018-07-13,90.196503,90.764999,89.761497,90.651497,90.651497,87664000
2018-07-16,91.097504,92.097504,90.722504,91.124496,91.124496,109324000
2018-07-17,90.578003,92.584503,89.869003,92.196503,92.196503,113658000
2018-07-18,92.400002,92.944000,91.563499,92.146004,92.146004,97238000
2018-07-19,91.473000,92.050003,90.563499,90.648499,90.648499,93538000
2018-07-20,91.250504,91.741997,90.502998,90.684998,90.684998,77688000
2018-07-23,90.610497,90.949997,88.499496,90.099998,90.099998,77770000
2018-07-24,91.450500,92.000000,90.469002,91.461998,91.461998,85574000
2018-07-25,91.464996,93.192001,91.132004,93.180496,93.180496,74764000
2018-07-26,91.949997,92.234001,90.224998,90.400002,90.400002,198488000
2018-07-27,93.802498,94.002502,90.326500,90.863503,90.863503,193620000
2018-07-30,91.366501,91.474998,88.301003,88.960999,88.960999,131246000
2018-07-31,89.324501,90.091499,86.966003,88.872002,88.872002,114774000
2018-08-01,89.199997,89.921997,88.801003,89.858498,89.858498,83062000
2018-08-02,89.438499,91.828003,89.300003,91.716499,91.716499,87094000
2018-08-03,91.887001,92.050003,91.074997,91.164497,91.164497,69210000
2018-08-06,91.290497,92.388496,90.945999,92.387497,92.387497,67836000
2018-08-07,92.726501,93.486000,92.313499,93.124001,93.124001,67550000
2018-08-08,93.050003,94.575500,92.724998,94.325996,94.325996,79260000
2018-08-09,94.099998,95.728500,93.874001,94.926003,94.926003,97208000
2018-08-10,94.425499,94.974998,93.910500,94.315002,94.315002,72798000
2018-08-13,94.925003,96.250000,94.683502,94.809998,94.809998,110630000
2018-08-14,95.969498,96.050499,95.000000,95.982498,95.982498,79722000
2018-08-15,95.477501,95.810501,93.489502,94.130997,94.130997,154014000
2018-08-16,95.196999,95.250000,94.177498,94.325996,94.325996,79142000
2018-08-17,94.290001,94.400002,92.777496,94.111000,94.111000,82086000
2018-08-20,94.528503,94.587502,93.303001,93.835503,93.835503,57240000
2018-08-21,94.000000,94.887497,93.720497,94.170998,94.170998,62112000
2018-08-22,93.832001,95.290001,93.832001,95.245003,95.245003,61610000
2018-08-23,95.358498,95.974998,95.038002,95.144997,95.144997,71260000
2018-08-24,95.525497,95.800499,95.126999,95.269501,95.269501,56018000
2018-08-27,95.750000,96.385002,95.463997,96.384003,96.384003,71380000
2018-08-28,96.886497,97.088997,96.441002,96.640999,96.640999,62014000
2018-08-29,97.672501,99.934502,97.446999,99.904999,99.904999,130636000
2018-08-30,99.871002,101.278503,99.345001,100.119003,100.119003,145546000
2018-08-31,100.349998,101.119003,100.237000,100.635498,100.635498,84088000
2018-09-04,101.324997,102.525002,100.650002,101.975502,101.975502,114422000
2018-09-05,101.905502,102.018997,99.494499,99.740997,99.740997,164412000
2018-09-06,100.325500,100.375000,96.760498,97.915497,97.915497,149774000
2018-09-07,96.935501,98.760002,96.867500,97.603500,97.603500,97852000
2018-09-10,98.550003,98.652000,96.575996,96.950500,96.950500,90896000
2018-09-11,96.413498,99.444000,95.849998,99.357498,99.357498,100672000
2018-09-12,99.699997,100.000000,98.122002,99.500000,99.500000,88280000
2018-09-13,100.000000,100.438004,99.101501,99.493500,99.493500,72430000
2018-09-14,99.646500,99.682503,97.960999,98.509499,98.509499,72840000
2018-09-17,97.736504,97.841003,94.370499,95.401497,95.401497,141004000
2018-09-18,95.932503,97.910004,95.772003,97.052498,97.052498,85374000
2018-09-19,97.025002,97.041496,95.245003,96.320999,96.320999,81136000
2018-09-20,96.929001,97.750000,96.612503,97.214996,97.214996,63098000
2018-09-21,97.710999,97.865501,95.525002,95.750504,95.750504,137118000
2018-09-24,95.189499,96.844002,93.250000,96.718002,96.718002,84274000
2018-09-25,97.144997,98.795502,96.942497,98.727501,98.727501,90768000
2018-09-26,98.425003,99.762497,98.075996,98.742500,98.742500,86270000
2018-09-27,99.662003,100.807999,99.429001,100.649002,100.649002,86588000
2018-09-28,100.220497,101.325996,99.822998,100.150002,100.150002,81702000
2018-10-01,101.099503,101.659500,100.180000,100.218002,100.218002,69210000
2018-10-02,99.999496,100.669502,98.288498,98.565498,98.565498,108014000
2018-10-03,99.084999,99.485001,97.490501,97.638000,97.638000,105062000
2018-10-04,97.449997,97.800003,94.828499,95.471001,95.471001,145140000
2018-10-05,95.899498,96.454002,93.141502,94.482498,94.482498,136446000
2018-10-08,93.699997,95.099998,91.532997,93.221001,93.221001,147864000
2018-10-09,92.999496,94.834000,92.615997,93.515999,93.515999,95458000
2018-10-10,92.894501,92.928001,87.720497,87.762497,87.762497,219778000
2018-10-11,86.199997,87.769997,84.254997,85.968002,85.968002,278718000
2018-10-12,90.400002,90.447502,87.126503,89.430496,89.430496,188892000
2018-10-15,89.750000,89.752502,86.711502,88.047501,88.047501,128744000
2018-10-16,89.175003,91.194000,88.077499,90.998001,90.998001,117198000
2018-10-17,92.139503,92.250000,90.349998,91.586502,91.586502,105904000
2018-10-18,91.074501,91.507500,88.393501,88.536003,88.536003,117480000
2018-10-19,89.258003,90.455002,87.650002,88.201500,88.201500,118144000
2018-10-22,89.199997,90.474998,87.800003,89.464996,89.464996,90000000
2018-10-23,87.112000,88.817001,85.699997,88.434998,88.434998,134478000
2018-10-24,88.684998,88.885498,82.828003,83.209999,83.209999,138568000
2018-10-25,85.167000,89.740501,84.600502,89.108498,89.108498,205714000
2018-10-26,82.479500,84.922997,80.150002,82.140503,82.140503,299276000
2018-10-29,83.000000,83.287003,74.750000,76.944000,76.944000,277322000
2018-10-30,74.307999,77.049500,73.818001,76.521004,76.521004,249202000
2018-10-31,78.499496,81.195503,78.254501,79.900497,79.900497,187804000
2018-11-01,81.176498,83.522499,79.921997,83.276497,83.276497,162710000
2018-11-02,83.929497,84.872002,82.591499,83.276497,83.276497,139110000
2018-11-05,82.878502,82.904503,79.818001,81.389999,81.389999,112494000
2018-11-06,80.917503,83.250000,80.727501,82.140503,82.140503,85148000
2018-11-07,83.650002,87.961502,83.204002,87.774498,87.774498,163844000
2018-11-08,87.750000,89.199997,86.255501,87.745499,87.745499,130698000
2018-11-09,86.625000,87.195999,85.093498,85.621498,85.621498,118044000
2018-11-12,84.912003,85.427498,81.500504,81.842499,81.842499,136124000
2018-11-13,82.464500,83.852997,80.687500,81.558502,81.558502,118666000
2018-11-14,82.816002,83.650002,79.853500,79.950500,79.950500,129738000
2018-11-15,79.050499,81.240997,77.325500,80.972000,80.972000,168546000
2018-11-16,79.375000,80.723999,78.655998,79.670502,79.670502,121322000
2018-11-19,78.850502,79.059502,75.167999,75.614502,75.614502,155800000
2018-11-20,71.875000,76.737503,71.000000,74.773003,74.773003,217576000
2018-11-21,77.149498,77.500000,75.750000,75.836502,75.836502,114336000
2018-11-23,75.849998,76.809998,75.090500,75.102997,75.102997,54152000
2018-11-26,76.949997,79.240501,76.210999,79.066498,79.066498,125154000
2018-11-27,78.799500,79.882500,77.900497,79.070999,79.070999,115664000
2018-11-28,80.695999,84.072502,80.060997,83.887497,83.887497,169174000
2018-11-29,83.749496,84.499496,82.616501,83.678497,83.678497,132264000
2018-11-30,83.974998,84.800003,83.324997,84.508499,84.508499,115236000
2018-12-03,88.473000,88.917000,86.500000,88.617996,88.617996,137246000
2018-12-04,87.800003,88.516998,83.250000,83.419998,83.419998,173890000
2018-12-06,80.743500,85.052498,80.492500,84.959503,84.959503,175788000
2018-12-07,85.253502,85.946503,81.273003,81.456497,81.456497,151522000
2018-12-10,81.192001,82.899498,79.543503,82.051498,82.051498,149896000
2018-12-11,83.900002,83.973503,80.980003,82.162003,82.162003,124894000
2018-12-12,83.449997,85.249496,83.013496,83.177002,83.177002,131960000
2018-12-13,84.000000,84.606003,82.074997,82.918999,82.918999,105426000
2018-12-14,81.900002,82.128502,79.250000,79.595497,79.595497,127344000
2018-12-17,78.300003,78.806503,75.250504,76.045502,76.045502,176596000
2018-12-18,77.000000,78.377502,76.150497,77.573997,77.573997,130460000
2018-12-19,77.152496,79.226501,74.158997,74.753998,74.753998,175844000
2018-12-20,74.199997,75.474998,71.634499,73.041496,73.041496,199836000
2018-12-21,73.249496,74.000000,68.197998,68.872498,68.872498,272806000
2018-12-24,67.300003,69.801498,65.349998,67.197998,67.197998,144400000
2018-12-26,68.444504,73.657997,68.150497,73.544998,73.544998,208236000
2018-12-27,72.709999,73.449997,69.515503,73.082001,73.082001,194440000
2018-12-28,73.667503,75.673500,72.449997,73.901001,73.901001,176580000
